True,bla_0,bla_1,bla_2,bla_3,bla_4,bla_5,bla_6,bla_7,bla_8,bla_9,bla_10,bla_11,bla_12,bla_13,bla_14,bla_15,bla_16,bla_17,bla_18,bla_19,bla_20,bla_21,bla_22,bla_23,bla_24,bla_25,bla_26,bla_27,bla_28,bla_29,bla_30,bla_31,bla_32,bla_33,bla_34,bla_35,bla_36,bla_37,bla_38,bla_39,bla_40,bla_41,bla_42,bla_43,bla_44,bla_45,bla_46,bla_47,bla_48,bla_49,bla_50,bla_51,bla_52,bla_53,bla_54,bla_55,bla_56,bla_57,bla_58,bla_59,bla_60,bla_61,bla_62,bla_63,bla_64,bla_65,bla_66,bla_67,bla_68,bla_69,bla_70,bla_71,bla_72,bla_73,bla_74,bla_75,bla_76,bla_77,bla_78,bla_79,bla_80,bla_81,bla_82,bla_83,bla_84,bla_85,bla_86,bla_87,bla_88,bla_89,bla_90,bla_91,bla_92,bla_93,bla_94,bla_95,bla_0.1,bla_1.1,bla_2.1,bla_3.1,bla_4.1,bla_5.1,bla_6.1,bla_7.1,bla_8.1,bla_9.1,bla_10.1,bla_11.1,bla_12.1,bla_13.1,bla_14.1,bla_15.1,bla_16.1,bla_17.1,bla_18.1,bla_19.1,bla_20.1,bla_21.1,bla_22.1,bla_23.1,bla_24.1,bla_25.1,bla_26.1,bla_27.1,bla_28.1,bla_29.1,bla_30.1,bla_31.1,bla_32.1,bla_33.1,bla_34.1,bla_35.1,bla_36.1,bla_37.1,bla_38.1,bla_39.1,bla_40.1,bla_41.1,bla_42.1,bla_43.1,bla_44.1,bla_45.1,bla_46.1,bla_47.1,bla_48.1,bla_49.1,bla_50.1,bla_51.1,bla_52.1,bla_53.1,bla_54.1,bla_55.1,bla_56.1,bla_57.1,bla_58.1,bla_59.1,bla_60.1,bla_61.1,bla_62.1,bla_63.1,bla_64.1,bla_65.1,bla_66.1,bla_67.1,bla_68.1,bla_69.1,bla_70.1,bla_71.1,bla_72.1,bla_73.1,bla_74.1,bla_75.1,bla_76.1,bla_77.1,bla_78.1,bla_79.1,bla_80.1,bla_81.1,bla_82.1,bla_83.1,bla_84.1,bla_85.1,bla_86.1,bla_87.1,bla_88.1,bla_89.1,bla_90.1,bla_91.1,bla_92.1,bla_93.1,bla_94.1,bla_95.1
b3096,0.5493362,-0.32053438,-0.24028759,0.2862076,-0.003617156,0.008575139,0.11328428,0.061364852,0.3609757,-0.51939464,0.1978525,0.52144843,0.09458076,0.4685084,0.0111971935,-0.07712635,-0.22324137,-0.385595,-0.1442622,0.3283769,0.13251145,0.30631632,0.2131869,-0.15602282,-0.291836,-0.47701505,0.27566585,0.33329687,-0.36199963,0.10020289,-0.14532733,-0.41444212,0.21488945,0.27594185,-0.15717994,-0.09806427,-0.11971665,0.46044993,-0.24743426,-0.21551481,0.54448473,-0.018971985,0.050963067,0.07366966,-0.3114883,0.35876635,-0.9262897,-0.20591372,0.7562657,-0.14351243,0.48690623,0.17427097,-0.613685,-0.08476072,-0.31267628,-0.29825902,0.3882116,-0.34060737,-0.08517689,0.53352386,0.22972922,-0.67229694,0.29963273,0.500338,-0.53020155,0.5155638,-0.50148445,-0.20682265,0.5514352,0.31572065,-0.12551637,0.13501342,-0.054420996,-0.055964503,0.21863367,-0.7546681,-0.11725241,-0.15590996,-0.3511996,-0.2592229,-0.5885375,-0.14665963,-0.018129695,-0.23603274,-0.25233856,-0.40201312,-0.04328992,0.23912781,0.081496045,0.53222257,-0.39280224,0.17713733,-0.032330316,0.033418816,0.017462734,-0.20844993,-0.30479676,-0.057476193,0.18786336,0.30291498,-0.063904,-0.16622877,0.45335805,-0.27154824,0.23220387,0.006195528,-0.057784665,-0.27508295,0.00578001,0.03518433,-0.0197006,0.2206439,-0.46179193,0.3329086,-0.8403246,-0.06352918,0.034228988,0.28995353,0.295144,-0.35043824,-0.2513537,-0.2043032,0.048203427,0.7883537,0.49208355,0.3876905,0.28500524,-0.006339186,0.047960408,0.06504005,0.1615818,-0.3592548,0.16033061,0.9800507,-0.35020843,0.056745682,0.09444329,0.089698404,0.35716867,0.31196877,-0.6307591,0.6712524,-0.495974,0.19377704,0.06433565,0.17763136,0.4982102,0.3368327,-0.53488284,-0.18807977,-0.3523893,0.028964087,-0.06223316,-0.16011386,-0.08158847,0.034157075,0.123414785,-0.20414798,0.25463757,-0.6699489,-0.5749371,0.10461701,0.034880247,0.46566004,-0.20076427,0.08202355,0.22559379,0.007517903,0.46082023,-0.05026291,0.3712037,-0.09652926,-0.01918439,-0.1379502,0.7895617,-0.3134191,0.4680866,-0.4382885,0.20545296,-0.38665968,0.10672685,0.014353986,0.51717675,0.19316699,-0.5216316,-0.4320831,-0.4491001,0.11034924,-0.678057,-0.38266972,-0.057968087,0.8170942
b1104,-0.30644935,0.46162057,0.12920476,-0.04698058,0.4751377,-0.3474383,0.07747094,-0.17265804,-0.22802219,-0.49456102,0.036819547,0.025669184,-0.018900381,0.38185906,-0.086721264,-0.17580344,-0.15293254,-0.07295783,-0.1251869,-0.34779388,-0.30688775,0.42543417,-0.1619272,0.1278968,-0.34634593,0.25424185,0.19279665,-0.49992946,-0.6032897,-0.4603118,0.12915999,0.29583737,0.48334882,0.04302645,0.08246055,-0.09970195,0.2645391,-0.08053939,0.3635759,-0.41410315,-0.13290861,0.009966796,0.51422966,0.056993343,-0.35446265,0.6123969,-0.031290915,-0.5849502,0.84847575,-0.25468245,-0.0015927391,-0.15465741,0.2879716,0.25118357,-0.050069377,-0.064584754,0.04152527,-0.20014049,-0.36684835,-0.14457813,0.1494957,-0.08619733,-0.2764628,-0.5678702,0.06615154,0.13578974,-0.44456255,0.80229896,-0.027350968,0.08695831,0.43070495,-0.3867077,0.051630773,-0.05226491,-0.7799027,0.2455697,-0.7503253,-0.24162515,-0.2813525,-0.3529958,-0.08746717,0.67640996,0.3600364,-0.25205642,0.7875734,-0.46013537,-0.23994051,-0.16902198,-0.21672809,-0.03828688,0.04810364,-0.33004907,0.33436936,-0.14336176,-0.31809658,-0.11607448,0.09854808,0.6797176,0.31902054,0.11350727,-0.30572924,-0.13977791,-0.2788485,-0.08687412,0.15678439,-0.16635217,-0.13845941,0.36549857,-0.25978783,0.6934327,-0.9398317,-0.33602732,-0.26653627,0.24010685,-0.18743749,0.24268164,-0.092662126,-0.6505157,-0.095400296,-0.33397013,0.6696833,-0.14526288,-0.594512,0.18700597,-0.39748704,0.13817942,-0.47921115,-0.10433759,0.12544353,0.07805648,0.333878,0.10661642,0.2649916,-0.57085186,-0.7652498,-0.12825082,0.29149196,-0.22764665,0.24905184,0.009612278,-0.17713985,-0.4150495,-0.13387726,0.7629054,0.57162935,-0.17686923,-0.1958772,0.24831681,0.86166036,-0.24326226,0.001994964,0.0926392,-0.20791781,-0.4495726,-0.27503294,0.16795592,0.28820282,-0.10865035,-0.0682781,-0.17342518,-0.31675074,0.8951708,0.18521397,0.5414591,0.39766365,0.41077104,0.13431057,0.025768463,0.103257716,0.13709581,-0.17040944,-0.011949593,0.5498571,-0.5763733,0.057437863,-0.35620642,0.30360767,-0.29400104,0.4040595,-0.37500367,-0.116266534,-0.03889758,0.27718377,-0.33085164,0.37671897,-1.0400809,0.24921829,0.043758392,-0.06559204,0.6253279,-0.35836482,0.029752795
b4172,-0.27680734,0.011476941,-0.30299985,0.4278336,-0.15412012,0.04604645,0.52676857,-0.05235821,0.49326423,-0.0048710946,-0.13243979,0.1552423,-0.27816918,0.038755883,-0.10112746,0.3888353,-0.2713046,-0.11017033,0.036434527,0.4771243,-0.1478562,0.0868845,-0.5744686,-0.14203653,-0.2696819,-0.23285997,0.29978105,0.18865407,-0.08183871,0.096116945,-0.31037825,-0.4408274,-0.3164969,-0.01969394,0.18953928,-0.112133354,-0.24646945,0.42890108,-0.044334266,-0.1378315,0.0012615479,0.3436334,0.30830514,0.043577224,0.34977886,0.29852062,-0.11012608,-0.22116812,-0.3699596,-0.726262,-0.22689955,0.2442485,-0.26677436,-0.56735003,-0.23045391,-0.1774088,0.17198299,-0.20122454,0.34038353,0.21464367,-0.7344839,-0.114593565,-0.25310782,-0.30351615,0.10168898,0.9266933,0.115083896,-0.26245955,-0.036297232,0.86631274,0.54222065,-0.060364537,0.11627004,0.1863608,-0.78373826,-0.4376172,0.0384769,-0.24542505,-0.24442488,0.3593243,-0.7211112,-0.3389799,0.22828989,-0.21873924,-0.40908948,-0.53537625,0.17942423,0.013270256,0.06609249,0.987313,0.00472612,0.12268651,0.07841079,0.25823748,0.4086733,0.18368126,0.7020115,0.8203286,-0.49089074,0.20266813,1.0015614,0.018890545,0.2812576,-0.24529442,-0.05108193,0.48413134,-0.41203937,0.0156147955,0.08038983,-0.12643053,-0.4503491,-0.23855905,-0.13259287,1.1209655,-0.31264263,-0.4155924,0.27024812,-0.04000511,-0.09554233,0.24342166,-0.47641742,0.37921163,0.41212392,0.806964,-0.29025525,0.22932759,-0.7359656,-0.74081063,-0.06218631,-0.2535769,-0.011223745,0.08235337,-0.083015166,0.28495273,-0.6412845,-0.7179162,0.097479165,-0.15275261,0.1891072,0.7920335,-1.0058143,0.06951801,-0.052176535,0.161336,0.40369913,0.19903672,0.6162257,-0.314298,0.21047784,0.14661337,0.47832164,0.51106995,0.43366954,-0.059450943,0.3053297,0.11047477,-0.16622597,-0.0102486145,0.11886821,-0.030383293,0.3673572,-0.057992954,0.5698336,0.015663223,-0.26678,-0.61823446,-0.29314202,-0.48063526,0.44757476,0.0048098904,-0.12602249,0.13889536,0.4577366,0.15441972,0.517794,0.033387713,0.20219927,-0.2589408,-0.29903904,-0.33967677,0.27823606,0.33327806,-0.04216488,-0.51071626,-0.28071687,0.09248717,-0.04607038,-0.7950818,-0.75359946,-0.18212754,0.3216704,-0.36879855
b4201,0.12222385,-0.0108637335,0.16443972,-0.50232166,0.51152486,-0.010934216,0.37328234,-0.030647911,-0.10708508,-0.11153622,-0.35526007,0.13624424,0.26661155,0.41970077,0.06296024,0.16700658,0.4572773,0.15437624,-0.1280102,-0.5991844,-0.37370926,-0.26149923,-0.026820082,0.3396765,0.16891377,-0.30389285,0.8596488,-0.18684436,-0.99801123,-0.21965894,0.15234339,0.69828945,-0.3912924,-0.3389161,-0.69695467,0.02910804,-0.056334354,0.39476156,-0.21098146,-0.7892452,-0.58813745,-0.3783333,0.66500026,-0.5223529,0.092691965,0.319143,-0.569019,-0.33935022,0.16781281,0.19190755,-0.24750699,-0.24574178,-0.13851048,0.28020483,-0.3646805,-0.4106784,0.22755142,-0.30227503,0.40395623,0.21064775,-0.15984812,0.0014356184,0.33177578,-0.13759427,-0.11403591,-0.17272063,0.10813304,-0.10043258,-0.3838943,-0.21625063,-0.40456504,0.023993827,0.0024497518,0.294705,0.023363745,0.31922123,-0.09854906,-0.44191086,0.1318974,-0.037913505,-0.3021315,-0.20759931,0.43203458,-0.04384173,-0.15399197,0.32315934,0.36819363,-0.19031891,-0.039241083,0.16934626,0.3961373,0.1433899,-0.06953665,0.56693685,-0.13915378,0.09389908,0.68889356,-0.06877137,-0.37743902,0.007986207,-0.38353184,-0.29870683,-0.42883503,-0.2029473,0.04444207,0.71304846,-0.21131493,-0.122753814,0.03216017,0.85311556,-0.71033436,-0.17568065,0.2566491,-0.50818145,-0.10299588,-0.54929733,-0.119184226,-0.07638547,-0.030407336,0.046262853,-0.18131606,0.24075438,-0.20629145,0.044806797,-0.1331543,0.56330484,0.1098377,-0.05887796,0.055452727,-0.64661676,0.08758148,-0.19340323,-0.18336712,0.26336348,-0.25446603,-0.5415588,0.085971504,-0.24685001,-0.037675407,0.5591431,0.015718795,0.43049362,0.11493777,0.33699727,-0.08333703,1.1572258,-0.012210348,0.6632189,0.7069813,-0.5274529,0.060992423,0.19847284,-0.52314746,0.22439817,-0.24808836,0.3891486,-0.4072169,0.3056674,-0.17703204,-0.8386057,0.12884383,-0.15222871,0.34152344,-0.008747511,0.24016862,0.007862559,0.13545746,0.097901806,0.053547964,-0.12911084,-0.15805411,0.41628456,0.8933569,0.052560147,0.4706793,-0.064834714,-0.4195307,-0.16488788,0.40392515,-0.30006355,-0.20149913,-0.3297905,0.30974397,-0.051614832,-0.40574887,-0.14488164,0.5034867,-0.47443292,-0.28012225,-0.07254696,0.14465757,0.25159633
b4737,0.017486444,0.28641558,0.30906218,0.08884507,0.39174253,-0.21397713,-0.30109972,-0.22404288,0.09088845,-0.21492167,-0.19935921,0.37899885,-0.09163127,0.034103625,-0.7198568,-0.21236834,-0.31686184,-0.05890153,0.52325195,0.058293454,-0.8405739,0.2603259,-0.3566645,0.7089572,0.16213098,-0.8000972,-0.26361233,0.010590548,-0.45569745,0.22656623,0.24280858,-0.37615022,-0.027161097,0.08113365,-0.564096,0.10789058,-0.30638373,0.32178658,0.18001083,-0.5170206,-0.26301298,-0.00031273853,0.053761914,0.047363594,0.46856374,-0.15523541,-0.0749666,0.24319704,0.17920671,0.109631784,0.11771567,-0.8493756,-0.58629483,0.4122537,-0.037673526,-0.09160586,0.14966288,-0.2997879,-0.048962496,0.22449383,-0.27271038,0.2698484,0.1176155,-0.33082947,0.17039604,0.09996999,0.7929549,-0.25109795,-0.38114023,0.47416323,0.9453942,0.7550944,0.021375686,-0.07463176,0.23221478,-0.46257088,0.013085408,-0.2433522,-0.17829508,-0.39392498,0.26217586,0.21879715,-0.47812706,-0.26057675,0.56580323,-0.18531764,0.0425442,-0.5548668,-0.03728592,1.0648108,0.45662296,0.6340473,0.44986877,-0.35962108,-0.100631565,0.055452194,1.1210862,0.68980473,0.083625406,0.23575298,0.27110064,-0.23170781,0.15318906,-0.4946005,-0.6131,-0.14496286,0.14030421,-0.113264054,-0.17006676,0.8338939,0.26938373,-0.24619764,0.09824767,-0.34194833,0.05589824,-0.12834184,0.14646994,0.067281544,-0.27921757,-0.48344955,0.71858346,-0.15167683,0.32784808,0.4130129,0.80045885,-0.19507705,-0.020453269,-0.015859017,-0.058895968,0.09288166,0.33234918,-0.34904954,-0.24890417,0.96647596,-0.7143025,-0.35128868,0.044009004,0.29798478,0.12566154,0.32987818,-0.6627977,-0.081718326,-0.095137194,-0.03050739,0.5681993,-0.0021046703,-0.40381807,-0.80367625,0.15066713,-0.15657263,0.01218217,-0.62553585,-0.18498512,-0.30454016,0.015057067,-0.13636944,0.28143653,-0.22649004,-0.17182004,-0.28815034,0.37560308,-0.11359245,0.43177477,0.58644104,0.68093526,-0.56582797,0.21419409,-0.30684236,0.5802992,0.8641479,-0.06369521,0.8449959,0.030236576,-0.14752251,0.21117088,-0.37268552,-0.5287624,-0.16284995,-0.7177294,-0.2928066,0.08026457,-0.1934386,-0.11544684,0.03045979,-0.5250684,-0.026266048,0.5096717,-0.3588157,-0.90001523,0.052952707,1.0515398,-0.42284763
b4673,-0.855727,-0.22899576,-0.08791199,-0.14460836,-0.10427321,-0.10441779,0.36039266,-0.34976336,-0.5781938,-0.6130648,-0.37701777,-0.22062021,0.071625866,0.32430384,-0.20180833,-0.0714998,0.1153193,-0.5316972,-0.17089367,-0.47974837,-0.84211856,0.06906792,-0.27361742,-0.17008708,-0.34387362,-0.47324076,0.4529475,-0.37856793,-0.023174854,-0.07176319,-0.1351598,-0.044666097,-0.87742335,0.101869814,-0.059732135,0.08307748,-0.03188433,0.31436154,-0.03372815,-0.008183109,0.1305358,-0.12916115,0.3108637,0.2871225,0.27313212,0.5511409,-0.7353883,-0.28756437,-0.2805456,-0.43504283,0.15595758,0.26288643,-0.63008094,0.034567084,-0.46807095,-0.29027593,-0.14897522,-0.6449764,0.19358571,-0.24835958,0.49325135,0.17201924,-0.45092046,0.20873578,0.6061218,0.066871315,0.2563136,0.008520778,0.02342848,-0.02397381,0.36155257,-0.055863187,0.35508183,0.5077888,-0.16206282,0.045497984,-0.1461303,-0.17862056,0.2513023,0.332954,0.094379,0.32460797,0.6275775,0.51317835,-0.009240568,0.33276266,-0.26074472,-0.28362745,-0.08206868,-0.074312985,0.17426364,0.42731887,-0.702238,0.1569234,-0.3832128,-0.18730094,0.09580457,-0.25428402,-0.108062215,0.33706763,-0.28869417,-0.19759145,0.06339661,-0.5053431,-0.08224659,-0.37150797,0.53975517,-0.48630556,0.14290391,0.8720409,-0.5067899,0.3373374,-0.29006043,0.06659847,0.0986172,0.16513684,0.0401541,-0.30070052,-0.4779128,-0.08326535,-0.009221782,0.28734097,0.48024502,0.1961414,-0.50459033,0.033494465,-0.1595623,-0.38348216,0.32321528,-0.1809853,-0.9167428,0.12507068,-0.50816274,-0.0845783,-0.7826599,0.12012068,0.22306785,-0.11024495,-0.28665358,-0.32241955,-0.5789297,-0.10229669,0.6389065,-0.14646555,-0.094742626,0.2213957,0.25125,0.6343324,-0.02473428,-0.6405127,-0.126551,-0.44854635,0.18316723,-0.56494147,0.30269808,0.64887583,-0.43320072,-0.17827216,-0.8952448,0.28789204,0.47344974,0.273693,0.56574816,0.2720221,0.013873542,0.3770633,-0.44866276,0.41321418,0.3312013,0.19503872,0.080170065,0.30868962,0.5773881,0.35675842,-0.044825297,-0.35541123,-0.120231286,0.7865511,0.74088436,0.38808388,-0.09939793,-0.37859806,-0.1449615,-0.40447596,-0.13823126,-0.1838172,0.18685538,-0.4612998,-0.43977308,-0.014156063,-0.056525335,0.26079312
b0991,0.26409826,-0.21139537,0.31679818,-0.6867198,0.12573351,-0.6644968,-0.3970085,0.0006854802,0.6170939,0.46880096,-0.035066392,-0.07473664,0.7442455,0.43925723,0.39651617,0.20756769,0.069525585,-0.19920813,-0.058020163,0.005889908,0.5983709,0.18776059,-0.21839136,0.022478009,0.31074435,-0.7029943,-0.5485197,0.047462326,-0.61294234,-0.004862683,-0.43320957,0.44355822,-0.36125466,-0.28515333,-0.21034265,-0.16035002,0.013535683,0.33658203,-0.29893205,-0.10189449,0.3072077,-0.53229755,0.4109996,0.21711414,0.13218704,0.19863388,-0.27431276,0.051091626,0.31177437,0.10936508,0.022283325,0.26872337,-0.35254472,0.07891493,-0.35961974,0.07543926,0.69214773,-0.07105575,-0.62060815,0.34777856,-0.11376859,0.27738956,-0.024737658,0.21490161,-0.30077502,0.22499487,0.33726156,0.6092797,-0.104153216,-0.062438626,0.42434007,0.08593559,-0.37929198,-0.47261232,-0.19029047,0.22614929,-0.36536917,0.27941418,-0.734555,-0.27792504,0.17847447,0.14098793,-0.36699042,-0.13244382,-0.057420813,0.16141762,0.26529866,-0.30470207,0.1258948,-0.17056769,0.19193913,-0.03265123,-0.05376458,0.14559583,-0.5107156,-0.720994,0.017645236,-0.04988814,0.7101791,-0.29644617,0.16049851,-0.05850821,-0.15050144,-0.034933146,0.06346855,0.16688307,-0.16036768,-0.8579794,-0.16689828,0.33673954,-0.3528019,0.117579065,-0.26571065,-0.07067723,-0.4170457,0.16876034,0.069718875,-0.5429208,-0.044597458,-0.096466355,-0.20881489,0.030998707,-0.62281525,0.17499201,0.41815546,0.060412753,-0.5575336,-0.09525119,-0.4782976,0.64800704,0.12091638,-0.16179794,-0.114090875,-0.41351303,-0.9144544,0.09205047,0.6917137,0.26816934,-0.14379361,0.17926615,0.0064220694,-0.03493051,-0.41113034,-0.6214829,0.32034758,-0.038898237,0.029371848,0.18337646,-0.0042055454,-0.90287983,0.123321004,0.035580248,0.1514805,-0.108968355,0.21241426,0.71523154,-0.028301645,-0.33636835,-0.18650362,0.16762513,0.15420887,0.009720343,0.16052695,-0.07055708,0.23741291,-0.9487583,-0.124191046,0.19158484,-0.13580292,0.33789653,-0.09171966,0.016469182,1.0444412,-0.0225634,-0.17904708,-0.104768954,-0.2555756,-0.15215614,0.31600714,-0.48895797,-1.1194222,0.3493677,-0.05202422,0.6438063,-0.60891676,-0.18943956,0.04162697,0.1416548,-0.35464588,0.009401335,-0.9445836,-0.15461425
b1307,-0.37822816,0.26046094,-0.24860251,-0.4607667,-0.004634951,-0.009235758,0.18111265,-0.064704,0.14852622,0.22567312,0.25414032,-0.21751717,0.3797887,-0.5079803,-0.63103634,0.1698996,-0.20393707,-0.025690164,0.1993301,0.19119449,-0.093805954,0.1755173,-0.45096925,-0.45897198,-0.39541864,-0.005177162,0.08230034,0.09535241,-0.16903931,-0.07766998,0.078931555,-0.27475327,0.13442352,-0.05207052,0.08240871,0.3550606,0.20563926,0.46736446,0.302501,-0.7220884,0.28444618,0.009451521,0.44093308,0.40487206,-0.19353533,0.06756256,0.8973118,-0.4043835,0.24622719,0.6347544,-0.17955321,-0.60699266,-0.3089258,-0.106109224,-0.29480058,0.20883739,-0.34442624,-0.6654597,0.11627309,-0.6412278,0.6315773,0.11011898,0.46807614,-0.0045451378,-0.012171839,0.43847707,0.5396624,0.21556318,-0.5037757,-0.13971947,-0.16742373,-0.07005311,-0.19550705,-0.73349154,0.04922267,-0.30492583,0.1492089,-0.052015312,-0.16296373,-0.1902511,-0.1584996,-0.028272951,-0.17526248,0.061459724,0.16248414,0.029940091,-0.6899253,0.15134208,-0.018352462,0.057397574,-0.20703202,0.35474217,-0.5286856,-0.05613583,-0.14629456,-0.46956727,-0.0047964733,-0.10862936,-0.03794514,0.28891602,0.005248993,-0.5904291,0.095558845,0.30628768,-0.43065968,-0.04465146,0.13306516,-0.01455083,0.00017816025,0.5625391,-0.08644076,-0.22557865,-0.9088027,-0.46522245,-0.029682757,0.42437413,-0.06431517,0.12992778,0.14948814,0.11706583,-1.0185528,-0.020702979,0.35048044,0.17972107,0.32027942,0.23850104,0.08417717,0.45864207,-0.42651185,-0.053667873,-0.12272872,-0.32719946,0.0007698386,0.03754666,-0.8152599,-0.070549995,0.013152831,-0.43565983,-0.27490765,-0.045265023,0.1965972,0.3227308,0.63043505,-0.06528747,-0.5002105,-0.5533886,0.07049837,0.61826074,0.055243887,-0.047538705,-0.06322991,0.15363783,-0.19939429,0.27338985,0.19426116,0.19513169,0.1394137,-0.06883888,0.25912076,-0.07695279,-0.33285245,0.7163776,-0.38692224,-0.021049086,-0.06428221,-0.58103794,0.35044777,0.23340936,-0.106921874,0.3687486,-0.24471864,0.07434698,-0.34624207,0.25277248,-0.31082222,-0.15490076,-0.048736304,0.15214911,-0.2100676,-0.55920976,0.27567565,-0.41515014,0.5256287,-0.2111688,0.08731629,-0.329822,0.17263041,-0.5146229,-0.23073825,-0.57818544,0.31175095,0.038127
b1906,0.5679133,0.023045313,0.023772284,-0.5435573,-0.25772175,-0.066424474,-0.66744184,0.3887499,0.06549426,-0.064432815,0.22180246,0.06939237,0.5252769,-0.20093772,0.09373879,0.72691333,0.19982244,-0.52441245,0.6314934,-0.21079557,0.044670425,0.45420852,0.14369605,0.6841346,-0.104387775,-0.20122087,0.47669166,-0.07813584,0.021789936,0.05960334,0.0163325,0.18228093,0.014725675,0.27912465,-0.6625831,0.0064276624,-0.088688776,0.57049537,0.37742853,-0.29793057,-0.26971835,0.11192884,-0.100298665,0.0555343,0.11910613,0.39429632,-0.21452296,0.32328528,0.35283542,0.22386493,-0.2761718,-0.25109053,-0.33832777,0.036054477,0.17713054,-0.2214226,-0.5810268,0.37514374,-0.14615515,0.23507082,0.18190569,0.119248554,-0.29559505,-0.17988661,0.22772488,0.15649876,0.50511324,-0.23459297,-0.9052903,-0.37830538,0.4158277,0.15628973,-0.24799466,0.29492927,-0.5096822,-0.5333469,-0.2933231,-0.37895,-0.39430785,-0.17358027,-0.089006394,0.1788364,0.10972639,-0.2863028,0.114050426,-0.21580279,0.35706714,-0.40783253,0.013765475,-0.3676522,0.16038589,0.17408781,-0.38484055,0.40209135,0.18518378,-0.1047043,0.3834362,0.4764929,-0.17359383,0.18919334,0.7370786,0.3346008,-0.2449083,0.118565306,-0.56248975,0.016308215,-0.5281834,0.25298706,0.50346774,0.7347706,0.20264418,-0.17711276,-0.0574521,-0.24472134,0.15608402,0.55462366,0.06944792,0.00826157,0.20349328,0.3741797,0.2725026,0.6149631,0.27940917,-0.38642064,-0.024525898,0.33003092,-0.081994705,-0.0046866606,0.7258396,0.15294768,0.403792,0.15801665,-0.62003624,-0.18268874,-1.0043039,0.102142446,0.43980655,0.22767755,-0.36396515,-0.10942257,-0.58563536,0.46603787,-0.29776156,-0.519531,-0.26912668,0.16550635,-0.42448077,-0.21981753,-0.13020495,-0.21926142,0.005461543,0.3025136,-0.1399441,-0.04748929,0.16536686,0.20660901,0.51186436,-0.2902069,0.44971642,0.28331298,-0.21034959,0.036468983,0.3128194,-0.20956646,0.37755984,0.18854794,-0.19788441,-0.04919154,0.51156825,-0.17724362,0.022589367,0.8421766,0.35568738,-0.047390923,0.1975887,-0.5582735,0.19308062,-0.012133367,0.26155025,-0.121876575,-0.13055825,-0.30068976,-0.098322555,0.2780123,-0.13902925,0.07487901,0.1533157,0.18969196,-0.116522655,-0.24032736,-0.13905369,-0.38819987
b1685,0.082907744,-0.17498404,-0.67183554,0.30497035,-0.40434295,-0.23871836,-0.34994388,0.6022297,-0.000244129,-0.011631397,-0.061555143,0.30555874,0.63552415,0.26850882,0.11368929,0.1800332,0.15653814,-0.3635746,0.11335334,-0.500827,-0.32009968,-0.054975834,0.8269133,0.111383475,0.1678546,0.13882236,-0.2040329,0.31951696,-0.5916024,-0.4738582,-0.036188934,-0.1884586,0.16948658,-0.093094476,0.07849212,-0.28775612,0.077093504,0.16355684,0.20584393,-0.31313762,0.12750942,-0.44469294,-0.027013753,0.027812066,0.5421631,0.101955555,0.099096455,0.41048545,-0.1341219,-0.08756063,-0.119130544,0.15124607,-0.25042012,0.5774145,-0.4981166,-0.019863013,-0.03685321,-0.683549,0.1708845,0.2979602,-0.091245614,0.060508203,-0.09445937,0.26396334,0.21180092,0.114392765,0.054769836,0.72436863,-0.35813418,0.3221254,-0.025615904,-0.1643783,0.11447637,0.20752048,-0.6415235,-0.15145682,-0.1857676,-0.20345786,0.14919631,-0.20874673,-0.13087705,0.25005618,0.017413668,0.097579196,0.41983652,0.19559518,-0.15406334,-0.4103129,-0.14360699,0.18087979,-0.01742899,0.39054614,-0.20965599,0.46558747,0.16490735,0.12723106,0.4307266,0.109629296,0.21269429,-0.25937027,-0.553831,-0.7407507,-0.0041398294,0.035482865,-0.45277622,0.29719839,0.6070283,0.033346105,-0.40732634,-0.12505594,-0.20829459,-0.39222518,-0.15015785,-0.19865589,0.19332923,0.01616825,-0.2284226,0.11008439,0.2045627,-0.10997216,0.39851555,0.31000444,-0.28765857,-0.012397043,0.07106783,0.3181757,0.3050043,0.32525566,-0.13232465,0.2987471,-0.12348789,-0.27293625,0.010015977,0.1995427,-0.40120193,0.24931519,0.7042819,0.19134675,-0.24612065,0.683415,-0.8094556,0.050829146,-0.19472878,-0.04332907,-0.3112484,-0.17339344,0.077966444,-0.23038657,-0.26458898,-0.3373583,0.18480279,-0.17906,-0.020376999,0.26552472,-0.56017953,-0.067645356,-0.1100642,0.19550209,-0.1921008,0.41085255,-0.044200458,-0.44050136,-0.14258379,0.22317293,0.14997132,-0.038866736,0.6457069,-0.22514053,-0.12916031,0.059090935,-0.32161385,0.525631,-0.116462566,0.26289988,-0.119207986,-0.15278704,0.079507336,0.47156876,-0.3664164,-0.17823413,0.4718525,-0.24425586,-0.14252649,-0.66627955,-0.88163704,-0.32967722,0.19962735,-0.104454406,-0.16583094,-0.4314469,0.1956912,-0.44086617
